ID	Style	Category	Artist	Title	Year	Is painting	Face/body	Ave. art rating	Art (image+title): agreeableness	Art (image+title): anger	Art (image+title): anticipation	Art (image+title): arrogance	Art (image+title): disagreeableness	Art (image+title): disgust	Art (image+title): fear	Art (image+title): gratitude	Art (image+title): happiness	Art (image+title): humility	Art (image+title): love	Art (image+title): optimism	Art (image+title): pessimism	Art (image+title): regret	Art (image+title): sadness	Art (image+title): shame	Art (image+title): shyness	Art (image+title): surprise	Art (image+title): trust	Art (image+title): neutral	ImageOnly: agreeableness	ImageOnly: anger	ImageOnly: anticipation	ImageOnly: arrogance	ImageOnly: disagreeableness	ImageOnly: disgust	ImageOnly: fear	ImageOnly: gratitude	ImageOnly: happiness	ImageOnly: humility	ImageOnly: love	ImageOnly: optimism	ImageOnly: pessimism	ImageOnly: regret	ImageOnly: sadness	ImageOnly: shame	ImageOnly: shyness	ImageOnly: surprise	ImageOnly: trust	ImageOnly: neutral	TitleOnly: agreeableness	TitleOnly: anger	TitleOnly: anticipation	TitleOnly: arrogance	TitleOnly: disagreeableness	TitleOnly: disgust	TitleOnly: fear	TitleOnly: gratitude	TitleOnly: happiness	TitleOnly: humility	TitleOnly: love	TitleOnly: optimism	TitleOnly: pessimism	TitleOnly: regret	TitleOnly: sadness	TitleOnly: shame	TitleOnly: shyness	TitleOnly: surprise	TitleOnly: trust	TitleOnly: neutral
577282b9edc2cb3880f8a7a7	Post Renaissance Art	Neoclassicism	John Trumbull	The Surrender of Lord Cornwallis	1819-1820	yes	face	0.9	0	0.1	0.1	0	0.2	0.1	0.1	0	0	0	0	0.3	0.1	0	0.2	0.1	0	0	0.3	0	0	0	0	0.2	0.3	0.1	0.1	0	0	0	0	0.4	0.1	0	0	0.1	0	0	0.6	0	0.2	0	0.1	0	0.3	0	0.1	0	0	0	0.1	0.1	0	0	0.2	0	0	0	0.1	0.1
57726e44edc2cb3880b696e1	Renaissance Art	Northern Renaissance	Pieter Bruegel the Elder	The Magpie on the Gallows	1568	yes	body	1.42	0.083	0	0.417	0	0	0	0.333	0.083	0.417	0.333	0	0	0.083	0.167	0.083	0	0	0.167	0	0	0	0	0.5	0	0	0	0.083	0.083	0.167	0.417	0.083	0	0	0.083	0.083	0	0	0.167	0.083	0	0	0	0.417	0	0	0.083	0.167	0.083	0	0.083	0	0	0	0.083	0.083	0	0	0.333	0.167	0
57728078edc2cb3880f143e9	Modern Art	Abstract Expressionism	Howard Mehring	Amarillo	1958	yes	none	-0.27	0	0	0.182	0	0.091	0.364	0	0	0.091	0	0	0	0.091	0	0	0	0	0.273	0	0	0	0	0.091	0	0	0.273	0	0	0.182	0	0	0	0	0	0	0	0.091	0.455	0	0	0	0	0.2	0	0	0.3	0	0	0.2	0.1	0.1	0.1	0	0	0	0	0	0	0	0
5772873eedc2cb388006bfc5	Contemporary Art	Minimalism	Tess Jaray	Green Arrows on White	1968	yes	none	-1.1	0	0	0.2	0	0.1	0	0	0	0	0	0	0.1	0	0	0.3	0.1	0.2	0.4	0	0	0	0	0.4	0	0	0	0	0	0	0.1	0	0.2	0	0	0.2	0	0.1	0.3	0	0	0	0	0.5	0	0	0	0	0	0	0.1	0	0.2	0	0	0.2	0	0	0.2	0	0
57726e37edc2cb3880b628ee	Post Renaissance Art	Baroque	Caravaggio	David and Goliath	1599	yes	face	1	0.167	0.417	0.083	0	0.25	0.167	0.25	0	0	0	0	0.083	0.083	0	0.083	0.083	0	0.167	0.083	0	0	0.25	0.083	0	0.167	0.083	0.583	0	0	0	0	0	0	0.083	0.167	0.083	0	0.083	0.167	0	0.083	0.25	0.25	0	0.167	0	0.167	0	0.083	0	0.083	0.167	0	0	0	0	0	0.167	0.083	0.083
57727d3dedc2cb3880e722e5	Post Renaissance Art	Realism	Constant Troyon	A Cow in a Landscape	XIX cent.	yes	face	1.75	0.059	0.015	0.118	0.015	0.015	0.074	0	0.103	0.368	0.309	0.132	0.162	0.015	0.015	0.044	0.015	0.044	0.088	0.176	0.015	0.074	0.029	0.103	0.015	0.029	0.074	0.029	0.074	0.368	0.279	0.074	0.162	0.015	0.029	0.044	0	0.015	0.088	0.147	0.015	0.074	0.015	0.118	0	0	0.044	0.029	0.074	0.426	0.294	0.088	0.147	0.044	0	0.015	0.015	0.015	0.074	0.118	0.044
57728956edc2cb38800d4cb3	Modern Art	Impressionism	Lesser Ury	Unter den Linden nach dem Regen	1888	yes	face	1.7	0	0	0.2	0.1	0	0.1	0	0	0.5	0.1	0.1	0.2	0.1	0	0.2	0	0	0.1	0.3	0	0	0	0.2	0.1	0	0	0	0.1	0.5	0.1	0	0.2	0.1	0	0.2	0	0	0.1	0.3	0	0	0	0.625	0	0	0	0	0	0	0.125	0.125	0	0.125	0	0	0	0	0.25	0.25	0
58d1240cedc2c94f900fc602	Modern Art	Cubism	Vadym Meller	A Sketch of a Man&#39;s Costume for the Play by E. Sinclair &#39;Jimmie Higgins&#39;	1923	yes	face	0.82	0	0	0.182	0.091	0	0.091	0.091	0	0.091	0.091	0	0.091	0	0	0.091	0	0	0.182	0.364	0	0.091	0	0.091	0.091	0	0.273	0	0	0.091	0.091	0	0.091	0	0	0.273	0	0	0.182	0.273	0	0	0	0.455	0	0	0.273	0	0	0.091	0	0	0.091	0	0	0	0	0	0.091	0.091	0.091
577288e6edc2cb38800becac	Modern Art	Impressionism	Jules Dupre	Choppy Sea	1870	yes	none	1.64	0.091	0.091	0.273	0.091	0.182	0.091	0.273	0.091	0.091	0.182	0.091	0	0.182	0.091	0.091	0	0	0.182	0	0	0	0.273	0.091	0	0.182	0.091	0.273	0	0	0.182	0	0.091	0.182	0	0.091	0	0	0.091	0.091	0	0.091	0.091	0.273	0	0	0.091	0.091	0	0.364	0.182	0	0	0.091	0.182	0	0	0.091	0.091	0.091	0
5772845bedc2cb3880fdb9df	Modern Art	Art Informel	Rene Duvillier	Serpent de mer	1955	yes	none	0.21	0.022	0.022	0.393	0.022	0.09	0.101	0.112	0.011	0.101	0.079	0.022	0.056	0.056	0.011	0.034	0.022	0.045	0.427	0.056	0.034	0.022	0.022	0.36	0.022	0.09	0.067	0.045	0.022	0.056	0.079	0.011	0.135	0.022	0.022	0.022	0.022	0.022	0.472	0.079	0.022	0.012	0.025	0.457	0.037	0.062	0.123	0.309	0.025	0.037	0.037	0.025	0.049	0.012	0.012	0.037	0.012	0.037	0.222	0.025	0
577282b2edc2cb3880f89c1f	Contemporary Art	Minimalism	Daniel Dezeuze	Stretcher (covered with a sheet of transparent plastic)	1967	no	none	-1.5	0	0	0.1	0	0.1	0.1	0	0	0	0	0	0.1	0	0	0	0	0	0.2	0	0.5	0	0	0.1	0	0	0.1	0	0	0	0	0	0.2	0	0	0	0	0.1	0.1	0	0.4	0	0	0.3	0	0	0.1	0.1	0.1	0	0	0	0.1	0	0	0	0	0	0.1	0	0.2
57726ec2edc2cb3880b8184f	Modern Art	Post-Impressionism	Paul Gauguin	Self Portrait in a Hat	1893	yes	face	0.81	0.081	0.065	0.145	0.258	0.048	0.065	0.048	0.097	0.194	0.339	0.081	0.226	0.032	0.032	0.065	0.016	0.032	0.048	0.258	0	0.032	0.097	0.161	0.21	0.048	0.113	0.048	0.048	0.194	0.194	0.065	0.097	0.032	0.032	0.081	0.032	0.016	0.129	0.21	0	0.032	0	0.258	0.097	0.016	0	0.048	0.081	0.242	0.145	0.048	0.21	0.016	0	0.016	0.016	0.032	0.081	0.226	0.032
577288deedc2cb38800bdeaf	Modern Art	Art Informel	Karl Otto Gotz	Karant 5.7.1957	1957	yes	none	0.6	0	0.4	0	0.1	0.1	0.3	0.5	0	0	0	0	0	0	0	0.2	0	0	0.1	0	0	0	0.2	0.1	0	0.1	0.2	0.6	0	0.1	0	0.1	0	0	0	0.3	0	0	0	0	0	0	0	0.4	0	0	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0.1	0	0.3
5772845aedc2cb3880fdb75d	Modern Art	Lyrical Abstraction	Afro	Untitled	1958	yes	none	0.8	0	0.1	0.3	0.1	0	0.1	0.4	0	0	0	0	0.1	0.2	0	0.1	0	0	0.4	0.2	0	0	0	0.3	0	0	0	0.2	0	0	0	0	0	0.2	0	0.3	0	0	0.4	0.1	0	0	0	0.3	0	0	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0.2	0	0.4
5772883eedc2cb388009e41f	Modern Art	Abstract Expressionism	David Hare	Untitled [MR7]	1952	no	none	0.17	0	0	0.25	0	0	0.167	0	0	0.083	0.083	0	0.25	0	0	0	0	0	0.5	0.083	0	0	0	0.167	0	0	0.167	0	0.083	0	0.083	0	0.167	0	0	0	0	0	0.667	0	0	0	0	0.455	0	0	0.091	0	0	0	0.091	0	0	0	0	0	0	0.091	0.273	0	0.182
577285f5edc2cb388002d146	Post Renaissance Art	Rococo	John Russell	"Henrietta Shelley (1731–1809), Countess of Onslow"	1769	yes	face	1.5	0.1	0.1	0.1	0.3	0	0	0.1	0	0	0.1	0.1	0.1	0	0	0.2	0.1	0	0	0.7	0	0.1	0	0.1	0.3	0	0	0	0	0.1	0.2	0.2	0	0	0	0.2	0	0	0	0.7	0	0.1	0	0.3	0.3	0	0	0	0	0	0.1	0	0	0	0	0.1	0	0	0	0.5	0.1
577287cdedc2cb3880082d99	Modern Art	Neo-Expressionism	James Weeks	Untitled	1953	yes	face	0.6	0.1	0	0.1	0.1	0	0.1	0.2	0.1	0.2	0	0.1	0.2	0.1	0	0.1	0	0	0.3	0.4	0	0.1	0	0	0	0.1	0.1	0.1	0.1	0.4	0	0.1	0.2	0	0.1	0	0	0	0.2	0.2	0	0.111	0	0.667	0.111	0	0.111	0	0.111	0	0.111	0.111	0.111	0.222	0	0.111	0	0	0.111	0.111	0
57728949edc2cb38800d372a	Modern Art	Abstract Art	Alexej von Jawlensky	Variation: Field of Tulips	1916	yes	none	0.82	0	0	0.182	0	0	0	0	0	0.273	0.091	0.091	0.182	0.091	0	0.273	0.182	0	0.364	0.091	0	0	0	0.455	0	0	0	0.091	0	0	0	0	0	0.091	0	0.273	0.182	0.091	0.364	0.091	0	0	0	0.091	0	0	0	0	0	0.545	0.091	0.182	0.273	0	0	0.091	0.091	0	0	0.091	0
57727015edc2cb3880bcea74	Post Renaissance Art	Baroque	Francisco de Zurbaran	St. Gregory	1626-1627	yes	face	1.9	0	0.1	0	0.2	0	0	0	0	0.2	0.2	0	0	0.1	0	0	0	0	0	0.9	0	0.1	0	0	0.1	0	0	0	0.1	0.2	0.2	0	0.1	0	0	0	0	0	0	0.9	0	0	0	0.2	0	0	0	0	0.2	0	0.2	0	0	0	0	0	0	0	0	0.4	0.1
5772855fedc2cb388000f0e4	Post Renaissance Art	Neoclassicism	Arno Breker	Head of Wounded Warrior	1940	no	face	1.45	0.091	0.182	0.091	0.273	0.091	0.182	0.273	0.091	0	0.091	0	0.091	0	0.091	0.091	0.182	0	0	0.455	0	0	0.091	0.182	0.273	0.091	0.182	0	0.091	0	0.091	0	0.091	0	0	0	0	0	0.091	0.545	0	0.091	0.091	0.091	0	0	0.182	0.273	0.091	0	0.091	0	0.091	0	0.091	0.364	0.182	0	0.091	0.455	0
57727c27edc2cb3880e38cf7	Post Renaissance Art	Neoclassicism	Joshua Reynolds	Three Ladies Adorning a Term of Hymen	1773	yes	face	1.8	0.1	0.1	0	0	0	0.1	0	0	0.8	0.4	0.4	0.2	0	0	0	0	0	0	0.2	0	0.1	0	0	0	0	0	0	0	0.9	0.3	0.4	0.1	0	0	0	0	0	0	0.2	0	0.1	0.1	0.2	0	0	0.1	0	0	0.6	0.2	0.3	0.2	0	0	0	0	0	0	0.1	0
577282baedc2cb3880f8aa04	Modern Art	Expressionism	James Ensor	Skeletons Fighting Over a Pickled Herring	1891	yes	face	1.3	0	0.2	0.2	0.1	0.2	0.2	0.6	0	0.2	0	0	0	0.4	0	0.3	0	0	0.2	0	0	0	0	0	0	0	0.3	0.6	0	0.2	0	0	0	0.4	0	0.3	0	0	0.2	0	0	0	0.3	0.1	0	0	0.2	0.5	0	0	0	0.1	0	0.3	0	0.2	0	0	0.2	0	0
57726f04edc2cb3880b939ba	Post Renaissance Art	Realism	Edouard Manet	The Luncheon on the Grass	1863	yes	face	1	0	0	0	0.182	0	0	0	0.091	0.818	0.273	0.364	0.091	0.091	0	0.091	0.091	0	0	0	0	0	0	0	0	0	0.091	0.091	0.182	0.818	0.182	0.273	0.091	0.091	0	0.091	0.091	0	0	0	0	0	0	0.091	0	0	0.091	0.091	0.091	0.545	0.364	0.091	0.182	0.091	0.091	0	0	0	0	0	0
57726e82edc2cb3880b7511a	Modern Art	Abstract Art	Wassily Kandinsky	Composition X	1939	yes	none	0.8	0	0	0	0	0	0.1	0.1	0.1	0.7	0	0	0.1	0.1	0	0	0	0	0.1	0.1	0	0	0	0.1	0	0	0.1	0	0	0.7	0	0	0	0	0	0	0	0	0.2	0.1	0	0	0	0.2	0	0	0.1	0	0	0.1	0.1	0	0.1	0	0	0	0	0	0.2	0	0.2
5772871bedc2cb38800635de	Modern Art	Color Field Painting	Joseph Marioni	Untitled (Yellow Painting)	1971	yes	none	0.3	0	0	0.2	0	0	0.1	0	0	0.3	0.1	0	0.3	0	0	0	0	0	0.2	0	0.1	0	0	0.4	0	0	0.1	0	0	0.2	0	0	0.3	0	0	0	0	0	0.1	0	0.1	0	0.1	0.5	0	0	0.1	0	0	0.1	0	0	0.1	0	0	0	0	0	0.2	0	0.1
57728101edc2cb3880f31719	Modern Art	Art Informel	Wols	Don Juan	1944	yes	none	-1.6	0	0.1	0.1	0	0	0.5	0.4	0	0	0	0	0	0	0.1	0.2	0	0	0.3	0	0	0	0	0.2	0	0.1	0.3	0.3	0	0	0	0	0	0	0	0.2	0	0	0.4	0	0	0	0	0.25	0.25	0	0	0	0	0.125	0.125	0.25	0	0	0	0	0	0	0	0.25	0
57727f37edc2cb3880ed69fb	Modern Art	Abstract Expressionism	Hedda Sterne	Machine 5	1950	yes	none	0.36	0	0.091	0.182	0	0.091	0.273	0.091	0	0.091	0.091	0.091	0	0	0	0	0	0	0.273	0.091	0	0	0	0.364	0	0.091	0.182	0.091	0	0.091	0	0.182	0	0	0	0	0	0	0.727	0.182	0	0.091	0	0.273	0	0	0.273	0.091	0	0.091	0	0.091	0	0	0	0	0	0	0.091	0.091	0.091
5772893cedc2cb38800d218b	Modern Art	Post-Impressionism	William Orpen	Lottie of Paradise Walk	1905	yes	face	1.5	0	0	0.1	0.1	0	0	0	0	0.4	0.3	0.1	0.2	0	0	0	0	0	0.1	0.7	0	0	0	0.1	0.1	0	0	0	0	0.4	0.3	0.1	0.2	0	0	0	0	0	0.1	0.7	0	0	0	0.4	0	0	0.1	0	0	0.3	0	0	0.3	0	0.1	0	0	0	0.2	0.1	0
577281cdedc2cb3880f59fc6	Modern Art	Cubism	Jean Metzinger	Dancer in a caf&#233;	1912	yes	body	0.7	0	0	0.4	0	0.1	0	0	0	0.4	0	0	0.1	0	0	0	0	0	0.9	0.2	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.2	0	0	0	0.3	0	0	0	0	0.1	0.7	0.3	0	0.3	0	0	0	0	0	0.1	0.1	0
58f62041edc2cc691cc270df	Modern Art	Impressionism	Mildred Anne Butler	Meditation	1889	yes	face	2.18	0.091	0	0	0	0	0	0	0	0.545	0.455	0.182	0.182	0	0	0	0	0	0	0.091	0	0.091	0	0	0	0	0	0	0.091	0.545	0.364	0.182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.545	0.091	0.091	0.091	0	0	0	0	0	0.091	0	0.091
57727fa0edc2cb3880eea528	Modern Art	Surrealism	Josef Sima	A Pool	1935	yes	none	0.6	0	0	0.3	0	0	0	0.1	0	0.6	0.1	0	0.1	0	0	0.1	0	0	0.1	0.1	0	0	0	0.1	0	0.1	0	0.1	0	0.5	0.1	0	0.2	0	0	0	0	0	0.1	0.1	0	0.1	0	0.1	0	0	0	0	0.1	0.7	0.1	0	0.2	0	0	0	0	0	0	0.1	0
57727448edc2cb3880cb8302	Renaissance Art	High Renaissance	Leonardo da Vinci	The Last Supper	1495	yes	face	1.5	0.2	0	0.1	0.1	0.1	0.1	0.1	0.3	0.5	0.5	0.2	0.2	0.1	0.1	0.5	0	0.1	0.1	0.3	0	0.1	0	0.1	0.1	0	0	0.1	0.2	0.6	0.4	0.3	0.1	0.1	0.1	0.4	0	0	0.1	0.4	0	0.2	0	0.1	0.1	0.1	0.1	0.1	0.2	0.6	0.4	0.2	0.2	0.1	0.1	0.4	0	0.1	0.1	0.3	0
577280d9edc2cb3880f28430	Modern Art	Post-Impressionism	Tom Thomson	Sunset	1915	yes	none	0.8	0	0	0	0	0	0	0.2	0	0.4	0.1	0	0.2	0.1	0	0.3	0	0	0	0.1	0	0	0.1	0.1	0	0	0.1	0.3	0	0.1	0	0	0	0.2	0	0.2	0	0.1	0	0	0	0	0	0.1	0	0	0	0	0	0.5	0	0	0.2	0.1	0	0.2	0	0	0	0	0
5772869dedc2cb388004cff6	Post Renaissance Art	Neoclassicism	Alexandre Jacovleff	Self-Portraits (Harlequin and Pierrot) - with Vasiliy Shukhaev	1914	yes	face	1.2	0	0	0.2	0.2	0	0	0.2	0.1	0.4	0.3	0.1	0.1	0	0	0.1	0	0	0.3	0.3	0	0.2	0	0.2	0	0	0	0.2	0	0.4	0.3	0.1	0	0.1	0	0	0	0	0.4	0.3	0	0.1	0	0.1	0.1	0	0	0	0	0.5	0.1	0	0	0	0	0	0	0	0.2	0.5	0
58aae502edc2c923e4650719	Post Renaissance Art	Baroque	Agostino Tassi	The Embarkation of a Queen	1615	yes	body	0.6	0.1	0	0	0.1	0	0	0	0	0.5	0	0	0.1	0.1	0	0.1	0	0	0.1	0.2	0	0.1	0	0	0.1	0	0	0	0	0.4	0.1	0	0.1	0	0.1	0.2	0	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0.1	0.4	0	0	0.1	0	0	0	0	0	0	0.6	0
577289e0edc2cb38800f28f4	Post Renaissance Art	Romanticism	John Simpson 	The Captive Slave	1827	yes	face	0.95	0.041	0.11	0.068	0.041	0.082	0.082	0.301	0.055	0.041	0.096	0.014	0.027	0.151	0.342	0.767	0.37	0.055	0.055	0.068	0	0.027	0.055	0.11	0.041	0.096	0.041	0.315	0.055	0.027	0.123	0.014	0.041	0.123	0.301	0.74	0.219	0.027	0.068	0.11	0	0.014	0.082	0.068	0.014	0.082	0.151	0.288	0.027	0.041	0.055	0.027	0.055	0.137	0.26	0.671	0.315	0.027	0.055	0.123	0
58edc524edc2c963ccacd9a3	Post Renaissance Art	Baroque	Jan Miense Molenaer	the Duet	1630	yes	face	2.4	0	0	0.1	0	0	0	0	0.2	0.7	0	0.5	0.2	0	0	0	0	0	0.1	0.3	0	0	0	0.1	0	0	0	0	0.1	0.7	0	0.3	0.1	0	0	0	0	0	0.1	0.3	0	0	0	0.1	0	0	0	0	0.3	0.6	0	0.5	0	0	0	0	0	0	0.1	0.3	0
57727af5edc2cb3880e0477f	Post Renaissance Art	Romanticism	Richard Parkes Bonington	"The Rialto, Venice"	1826	yes	none	1.9	0	0	0	0	0	0	0	0	0.7	0.6	0	0.2	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0.8	0.4	0	0.2	0	0	0	0	0	0	0.3	0	0	0	0.444	0	0	0	0	0	0.444	0.111	0	0.111	0	0	0	0	0	0	0	0.111
577271d8edc2cb3880c2edc6	Renaissance Art	Northern Renaissance	Jean Fouquet	Banquet Given by Charles V (1338-80) in Hhonour of His Uncle Emperor Charles IV (1316-78) in 1378	1455-1460	yes	face	1.4	0.1	0	0.1	0.1	0	0	0	0.2	0.2	0.1	0.1	0.2	0	0	0	0	0	0	0.9	0	0.1	0	0.1	0.1	0	0	0	0.2	0.3	0.2	0.1	0.2	0	0	0	0	0	0	0.8	0	0.1	0	0.1	0	0	0	0	0.3	0.3	0	0	0.2	0	0	0	0	0	0	0.8	0
577287cdedc2cb3880082c35	Modern Art	Pop Art	Florin Maxa	Remember at Doftana	1972	yes	face	0.15	0.154	0.154	0.308	0.077	0.154	0.154	0.077	0.154	0.154	0.077	0.231	0.154	0.077	0.077	0.077	0.077	0.077	0.462	0.077	0.077	0.077	0.231	0.231	0.077	0.154	0.154	0.154	0.154	0.077	0.077	0.154	0.154	0.077	0.077	0.077	0.077	0.077	0.538	0.308	0.077	0.077	0.077	0.462	0.154	0.154	0.154	0.077	0.077	0.231	0.231	0.077	0.154	0.154	0.077	0.231	0.077	0.077	0.154	0.077	0
57727af4edc2cb3880e04677	Post Renaissance Art	Romanticism	Richard Parkes Bonington	Les Salinieres by Trouville	1826	yes	none	2.1	0.1	0	0.2	0.1	0	0	0	0.2	0.6	0.5	0.2	0.2	0	0	0.2	0	0	0.1	0.1	0	0.1	0	0.3	0.1	0	0	0	0	0.6	0.5	0.1	0.3	0	0	0.2	0	0	0.1	0.1	0	0	0	0.429	0	0.143	0.143	0	0	0.143	0.286	0	0	0	0	0	0.143	0.143	0.143	0.143	0
577274eaedc2cb3880cce91d	Modern Art	Surrealism	Joan Miro	The Beautiful Bird Revealing the Unknown to a Pair of Lovers (from the Constellation series)	1941	yes	none	1	0	0	0.7	0	0	0	0.1	0	0.2	0	0	0.1	0	0	0	0	0	0.6	0.2	0	0	0	0.5	0	0.1	0	0.2	0	0	0	0	0	0	0	0	0	0.1	0.7	0.1	0	0	0	0.2	0	0	0.1	0	0	0.5	0	0.7	0.3	0	0	0	0	0	0.1	0.1	0
57727cd6edc2cb3880e5e43b	Post Renaissance Art	Neoclassicism	Louise Elisabeth Vigee Le Brun	Portrait of Prince Henry Lubomirski as the Genius of Fame	1789	yes	face	1.4	0.3	0	0	0.1	0	0	0	0.2	0.5	0.4	0.1	0.1	0	0	0	0	0.1	0	0.7	0	0.2	0	0	0	0	0	0	0.3	0.4	0.6	0.4	0.2	0	0	0	0	0.1	0	0.2	0	0.1	0	0	0.1	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0	0	1	0
57727bb5edc2cb3880e23ed1	Modern Art	Expressionism	Mstislav Dobuzhinsky	Man with Spectacles. Portrait of the Art Critic and Poet Constantin Sunnerberg.	1906	yes	face	0.7	0.1	0	0.1	0	0	0	0.1	0	0.1	0.3	0	0.2	0	0	0.1	0	0.1	0.2	0.4	0	0.1	0	0.1	0	0	0	0.2	0	0.3	0.3	0	0.1	0.1	0.1	0.2	0	0	0.1	0.2	0	0.1	0	0.2	0.1	0	0	0	0	0.4	0.1	0	0.1	0	0	0	0	0	0.2	0.2	0
577276deedc2cb3880d30a85	Post Renaissance Art	Realism	Vasily Vereshchagin	At the Fortress Walls. Let them Enter	1871	yes	face	1.4	0	0.2	0.1	0	0.4	0.2	0.1	0	0.1	0	0	0.3	0	0	0.1	0	0	0.1	0.2	0	0	0.2	0.1	0	0.5	0	0.2	0	0.1	0	0	0.2	0	0	0.1	0	0	0.1	0.2	0	0	0	0	0	0.3	0	0.1	0	0	0	0	0.3	0	0	0.1	0	0	0	0.3	0
57727d9eedc2cb3880e85deb	Modern Art	Cubism	Roger de La Fresnaye	Married Life	1913	yes	face	1.3	0.1	0.1	0.3	0	0	0.1	0.1	0.1	0.3	0	0.6	0.2	0	0.1	0	0	0	0.1	0.2	0	0	0	0.1	0	0.1	0.1	0.1	0.1	0.3	0	0.5	0.1	0	0.1	0.2	0	0	0.4	0.1	0	0.1	0.1	0	0	0	0	0.1	0	0.6	0.1	0.6	0	0	0.1	0.1	0	0	0.2	0	0
57728821edc2cb388009606d	Modern Art	Surrealism	Esteban Frances	Dawn	1940	yes	none	0.8	0	0.2	0.5	0	0	0	0.1	0.1	0.1	0.3	0	0.2	0.1	0	0.2	0	0	0.6	0	0	0	0	0.4	0	0	0.1	0.1	0.2	0.1	0.2	0	0.1	0	0	0.1	0	0	0.6	0	0	0	0	0.3	0	0	0.1	0.1	0	0.2	0.1	0	0	0.1	0.1	0.2	0.1	0	0.3	0.1	0
577277e7edc2cb3880d62501	Modern Art	Impressionism	Childe Hassam	"Celia Thaxter&#39;s Garden, Appledore, Isles of Shoals"	1890	yes	none	2.1	0	0	0.1	0	0	0	0	0	0.9	0.2	0	0.2	0	0	0	0	0	0.1	0.3	0	0	0	0.1	0	0	0	0	0	0.9	0.2	0	0.4	0	0	0	0	0	0.1	0.2	0	0	0	0.2	0	0	0	0	0	0.6	0	0	0.3	0	0	0	0	0	0.1	0.2	0
5772883eedc2cb388009e44f	Modern Art	Surrealism	David Hare	Untitled	1942	yes	body	0.7	0	0	0.5	0.1	0	0.1	0.5	0	0	0	0	0	0	0.1	0.2	0.2	0.1	0.4	0	0	0	0.1	0.3	0	0	0.2	0.6	0	0	0	0	0	0	0.1	0.1	0.2	0.1	0.4	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.2	0	0.6
577280e3edc2cb3880f2940a	Contemporary Art	Minimalism	Eva Hesse	Untitled	1967	yes	none	-1.3	0	0	0.3	0	0.1	0	0.1	0	0	0.1	0	0.1	0	0	0	0	0.1	0.4	0	0.1	0	0	0.3	0	0	0	0	0	0	0.1	0	0.1	0	0	0	0	0.1	0.5	0	0.1	0	0	0.3	0	0.1	0	0.1	0	0	0.1	0	0.1	0	0	0	0	0	0.2	0	0.1
57727d5cedc2cb3880e752d0	Renaissance Art	High Renaissance	Andrea del Sarto	St. John the Baptist	1523	yes	face	1.57	0	0	0.143	0	0	0	0	0	0.071	0.214	0.143	0.357	0	0	0.071	0	0	0.071	0.643	0	0	0	0.214	0.071	0	0	0	0	0.143	0.143	0.071	0.357	0	0	0.071	0	0.071	0.071	0.429	0	0	0	0.143	0	0	0	0	0.143	0.071	0.214	0.071	0.286	0	0	0	0	0	0	0.571	0
59195e67edc2c946985973e0	Post Renaissance Art	Realism	Henry Moore	The Rainbow	1865	yes	none	2.4	0	0	0.2	0	0	0	0	0.1	0.8	0.3	0.1	0.3	0.1	0	0.1	0	0	0.2	0.3	0	0	0	0.2	0.1	0	0	0.1	0.1	0.8	0.4	0	0.3	0	0	0	0	0	0.1	0.2	0	0	0	0.3	0.1	0.1	0	0	0	0.7	0.2	0.1	0.3	0.1	0	0	0	0	0.1	0.2	0
57727426edc2cb3880caf12e	Modern Art	Expressionism	Pablo Picasso	The old blind guitarist	1903	yes	face	1.5	0	0	0.3	0	0	0.1	0.1	0	0.2	0.4	0.1	0.2	0.3	0.1	0.5	0	0.1	0.1	0.4	0	0	0	0.3	0	0	0	0.2	0	0.2	0.3	0	0	0.2	0.1	0.6	0.1	0.1	0.1	0.3	0	0	0	0.1	0	0	0	0.2	0.1	0.1	0.5	0	0.1	0.2	0.1	0.4	0	0	0.1	0.4	0
57728193edc2cb3880f4f367	Modern Art	Surrealism	Toyen	Asleep	1937	yes	body	0.83	0	0.083	0.167	0	0	0.083	0.333	0	0.083	0.083	0	0	0.083	0.083	0.5	0	0	0.167	0	0	0	0	0.167	0	0	0	0.417	0	0	0.083	0	0.083	0	0	0.583	0	0	0.333	0	0	0	0	0.083	0	0	0	0	0	0.75	0.167	0	0.083	0	0	0.083	0	0	0	0	0
577282eaedc2cb3880f94766	Modern Art	Abstract Art	Princess Fahrelnissa Zeid	The arena of the Sun	1954	yes	none	1	0.091	0.091	0	0	0	0	0.091	0	0.364	0.091	0	0.273	0	0	0	0	0	0.273	0.091	0.091	0	0.091	0.182	0.091	0	0	0	0	0.273	0.091	0	0.182	0.091	0	0	0.091	0	0.364	0	0.091	0	0	0.091	0	0	0	0	0	0.455	0.182	0.091	0.364	0	0	0	0	0	0	0.091	0
