UTENTE,OPERA,IS_PAINTING,RATING
worker_91,577289dfedc2cb38800f2844,yes,1
worker_36,57728649edc2cb388003a7a7,yes,-1
worker_36,57727ffeedc2cb3880efd989,yes,2
worker_36,57728204edc2cb3880f63d8a,yes,-1
worker_36,57727036edc2cb3880bd1d1a,yes,0
worker_36,577289dfedc2cb38800f2844,yes,1
worker_127,57728649edc2cb388003a7a7,yes,0
worker_127,57727ffeedc2cb3880efd989,yes,1
worker_127,57727036edc2cb3880bd1d1a,yes,0
worker_127,577289dfedc2cb38800f2844,yes,2
worker_92,57728649edc2cb388003a7a7,yes,0
worker_92,57727ffeedc2cb3880efd989,yes,0
worker_92,57728204edc2cb3880f63d8a,yes,2
worker_92,57727036edc2cb3880bd1d1a,yes,2
worker_92,577289dfedc2cb38800f2844,yes,2
worker_168,57728649edc2cb388003a7a7,yes,0
worker_168,57727ffeedc2cb3880efd989,yes,0
worker_168,57728204edc2cb3880f63d8a,yes,1
worker_168,57727036edc2cb3880bd1d1a,yes,0
worker_168,577289dfedc2cb38800f2844,yes,0
worker_221,57728649edc2cb388003a7a7,yes,-1
worker_221,57727ffeedc2cb3880efd989,yes,2
worker_221,57728204edc2cb3880f63d8a,yes,2
worker_221,57727036edc2cb3880bd1d1a,yes,0
worker_221,577289dfedc2cb38800f2844,yes,2
worker_43,57728649edc2cb388003a7a7,yes,-1
worker_43,57727ffeedc2cb3880efd989,yes,1
worker_43,57728204edc2cb3880f63d8a,yes,-1
worker_43,57727036edc2cb3880bd1d1a,yes,0
worker_43,577289dfedc2cb38800f2844,yes,2
worker_46,57728649edc2cb388003a7a7,yes,0
worker_46,57727ffeedc2cb3880efd989,yes,0
worker_46,57728204edc2cb3880f63d8a,yes,0
worker_46,57727036edc2cb3880bd1d1a,yes,-1
worker_46,577289dfedc2cb38800f2844,yes,0
worker_279,57728649edc2cb388003a7a7,yes,-1
worker_279,57727ffeedc2cb3880efd989,yes,-1
worker_279,57728204edc2cb3880f63d8a,yes,2
worker_279,57727036edc2cb3880bd1d1a,yes,-1
worker_279,577289dfedc2cb38800f2844,yes,3
worker_10,57728649edc2cb388003a7a7,yes,0
worker_10,57727ffeedc2cb3880efd989,yes,3
worker_10,57728204edc2cb3880f63d8a,yes,-1
worker_10,57727036edc2cb3880bd1d1a,yes,-1
worker_10,577289dfedc2cb38800f2844,yes,1
worker_49,57728649edc2cb388003a7a7,yes,2
worker_49,57727ffeedc2cb3880efd989,yes,0
worker_49,57728204edc2cb3880f63d8a,yes,-2
worker_49,57727036edc2cb3880bd1d1a,yes,1
worker_49,577289dfedc2cb38800f2844,yes,0
worker_83,57728649edc2cb388003a7a7,yes,2
worker_83,57727ffeedc2cb3880efd989,yes,2
worker_83,57728204edc2cb3880f63d8a,yes,2
worker_83,57727036edc2cb3880bd1d1a,yes,2
worker_83,577289dfedc2cb38800f2844,yes,3
worker_11,57728649edc2cb388003a7a7,yes,1
worker_11,57727ffeedc2cb3880efd989,yes,2
worker_11,57728204edc2cb3880f63d8a,yes,2
worker_11,57727036edc2cb3880bd1d1a,yes,3
worker_11,577289dfedc2cb38800f2844,yes,2
worker_167,57728649edc2cb388003a7a7,yes,2
worker_167,57727ffeedc2cb3880efd989,yes,2
worker_167,57728204edc2cb3880f63d8a,yes,2
worker_167,57727036edc2cb3880bd1d1a,yes,3
worker_167,577289dfedc2cb38800f2844,yes,2
worker_208,57728649edc2cb388003a7a7,yes,2
worker_208,57727ffeedc2cb3880efd989,yes,2
worker_208,57728204edc2cb3880f63d8a,yes,2
worker_208,57727036edc2cb3880bd1d1a,yes,2
worker_208,577289dfedc2cb38800f2844,yes,1
worker_15,57728649edc2cb388003a7a7,yes,2
worker_15,57727ffeedc2cb3880efd989,yes,3
worker_15,57728204edc2cb3880f63d8a,yes,1
worker_15,57727036edc2cb3880bd1d1a,yes,3
worker_15,577289dfedc2cb38800f2844,yes,1
worker_109,57728649edc2cb388003a7a7,yes,0
worker_109,57727ffeedc2cb3880efd989,yes,0
worker_109,57728204edc2cb3880f63d8a,yes,-1
worker_109,57727036edc2cb3880bd1d1a,yes,-1
worker_109,577289dfedc2cb38800f2844,yes,0
worker_4,57728649edc2cb388003a7a7,yes,3
worker_4,57727ffeedc2cb3880efd989,yes,2
worker_4,57728204edc2cb3880f63d8a,yes,3
worker_4,57727036edc2cb3880bd1d1a,yes,3
worker_4,577289dfedc2cb38800f2844,yes,3
worker_8,57728649edc2cb388003a7a7,yes,2
worker_8,57727ffeedc2cb3880efd989,yes,1
worker_8,57728204edc2cb3880f63d8a,yes,1
worker_8,57727036edc2cb3880bd1d1a,yes,2
worker_8,577289dfedc2cb38800f2844,yes,2
worker_292,57728649edc2cb388003a7a7,yes,3
worker_292,57727ffeedc2cb3880efd989,yes,3
worker_292,57728204edc2cb3880f63d8a,yes,3
worker_292,57727036edc2cb3880bd1d1a,yes,3
worker_292,577289dfedc2cb38800f2844,yes,3
worker_297,57728649edc2cb388003a7a7,yes,-2
worker_297,57727ffeedc2cb3880efd989,yes,0
worker_297,57727036edc2cb3880bd1d1a,yes,2
worker_297,577289dfedc2cb38800f2844,yes,3
worker_88,57728649edc2cb388003a7a7,yes,3
worker_88,57727ffeedc2cb3880efd989,yes,-2
worker_88,57728204edc2cb3880f63d8a,yes,-3
worker_88,57727036edc2cb3880bd1d1a,yes,1
worker_88,577289dfedc2cb38800f2844,yes,-1
worker_57,57728649edc2cb388003a7a7,yes,2
worker_57,57727ffeedc2cb3880efd989,yes,3
worker_57,57728204edc2cb3880f63d8a,yes,1
worker_57,57727036edc2cb3880bd1d1a,yes,2
worker_57,577289dfedc2cb38800f2844,yes,2
worker_99,57728649edc2cb388003a7a7,yes,1
worker_99,57727ffeedc2cb3880efd989,yes,0
worker_99,57728204edc2cb3880f63d8a,yes,-2
worker_99,57727036edc2cb3880bd1d1a,yes,2
worker_99,577289dfedc2cb38800f2844,yes,1
worker_63,57728649edc2cb388003a7a7,yes,3
worker_63,57727ffeedc2cb3880efd989,yes,1
worker_63,57728204edc2cb3880f63d8a,yes,-2
worker_63,57727036edc2cb3880bd1d1a,yes,2
worker_63,577289dfedc2cb38800f2844,yes,2
worker_235,57728649edc2cb388003a7a7,yes,0
worker_235,57727ffeedc2cb3880efd989,yes,1
worker_235,57728204edc2cb3880f63d8a,yes,-1
worker_235,57727036edc2cb3880bd1d1a,yes,1
worker_235,577289dfedc2cb38800f2844,yes,2
worker_84,57728649edc2cb388003a7a7,yes,1
worker_84,57727ffeedc2cb3880efd989,yes,1
worker_84,57728204edc2cb3880f63d8a,yes,-3
worker_84,57727036edc2cb3880bd1d1a,yes,1
worker_84,577289dfedc2cb38800f2844,yes,1
worker_155,57728649edc2cb388003a7a7,yes,2
worker_155,57727ffeedc2cb3880efd989,yes,2
worker_155,57728204edc2cb3880f63d8a,yes,1
worker_155,57727036edc2cb3880bd1d1a,yes,2
worker_155,577289dfedc2cb38800f2844,yes,2
worker_276,57728649edc2cb388003a7a7,yes,3
worker_276,57727ffeedc2cb3880efd989,yes,-1
worker_276,57728204edc2cb3880f63d8a,yes,-3
worker_276,57727036edc2cb3880bd1d1a,yes,-2
worker_276,577289dfedc2cb38800f2844,yes,2
worker_111,57728649edc2cb388003a7a7,yes,0
worker_111,57727ffeedc2cb3880efd989,yes,0
worker_111,57728204edc2cb3880f63d8a,yes,0
worker_111,57727036edc2cb3880bd1d1a,yes,1
worker_111,577289dfedc2cb38800f2844,yes,1
worker_50,57728649edc2cb388003a7a7,yes,0
worker_50,57727ffeedc2cb3880efd989,yes,-1
worker_50,57728204edc2cb3880f63d8a,yes,-2
worker_50,57727036edc2cb3880bd1d1a,yes,-3
worker_50,577289dfedc2cb38800f2844,yes,-2
worker_285,57728649edc2cb388003a7a7,yes,0
worker_285,57727ffeedc2cb3880efd989,yes,0
worker_285,57728204edc2cb3880f63d8a,yes,1
worker_285,57727036edc2cb3880bd1d1a,yes,0
worker_285,577289dfedc2cb38800f2844,yes,-2
worker_20,57728649edc2cb388003a7a7,yes,2
worker_20,57727ffeedc2cb3880efd989,yes,2
worker_20,57728204edc2cb3880f63d8a,yes,-1
worker_20,57727036edc2cb3880bd1d1a,yes,3
worker_20,577289dfedc2cb38800f2844,yes,3
worker_23,57728649edc2cb388003a7a7,yes,2
worker_23,57727ffeedc2cb3880efd989,yes,3
worker_23,57728204edc2cb3880f63d8a,yes,-1
worker_23,57727036edc2cb3880bd1d1a,yes,-2
worker_23,577289dfedc2cb38800f2844,yes,2
worker_17,57728649edc2cb388003a7a7,yes,3
worker_17,57727ffeedc2cb3880efd989,yes,3
worker_17,57728204edc2cb3880f63d8a,yes,-1
worker_17,57727036edc2cb3880bd1d1a,yes,3
worker_17,577289dfedc2cb38800f2844,yes,3
worker_33,57728649edc2cb388003a7a7,yes,2
worker_33,57727ffeedc2cb3880efd989,yes,1
worker_33,57728204edc2cb3880f63d8a,yes,-2
worker_33,57727036edc2cb3880bd1d1a,yes,2
worker_33,577289dfedc2cb38800f2844,yes,2
worker_190,57728649edc2cb388003a7a7,yes,-1
worker_190,57727ffeedc2cb3880efd989,yes,-1
worker_190,57728204edc2cb3880f63d8a,yes,-1
worker_190,57727036edc2cb3880bd1d1a,yes,-1
worker_190,577289dfedc2cb38800f2844,yes,1
worker_42,57728649edc2cb388003a7a7,yes,0
worker_42,57727ffeedc2cb3880efd989,yes,0
worker_42,57728204edc2cb3880f63d8a,yes,1
worker_42,57727036edc2cb3880bd1d1a,yes,1
worker_42,577289dfedc2cb38800f2844,yes,1
worker_307,57728649edc2cb388003a7a7,yes,-1
worker_307,57727ffeedc2cb3880efd989,yes,1
worker_307,57728204edc2cb3880f63d8a,yes,-1
worker_307,57727036edc2cb3880bd1d1a,yes,-1
worker_307,577289dfedc2cb38800f2844,yes,-1
worker_238,57728649edc2cb388003a7a7,yes,3
worker_238,57727ffeedc2cb3880efd989,yes,-3
worker_238,57728204edc2cb3880f63d8a,yes,-2
worker_238,57727036edc2cb3880bd1d1a,yes,-2
worker_238,577289dfedc2cb38800f2844,yes,1
worker_166,57728649edc2cb388003a7a7,yes,3
worker_166,57727ffeedc2cb3880efd989,yes,2
worker_166,57728204edc2cb3880f63d8a,yes,1
worker_166,57727036edc2cb3880bd1d1a,yes,1
worker_166,577289dfedc2cb38800f2844,yes,0
worker_7,57728649edc2cb388003a7a7,yes,3
worker_7,57727ffeedc2cb3880efd989,yes,2
worker_7,57728204edc2cb3880f63d8a,yes,-3
worker_7,57727036edc2cb3880bd1d1a,yes,3
worker_7,577289dfedc2cb38800f2844,yes,3
worker_58,57728649edc2cb388003a7a7,yes,2
worker_58,57727ffeedc2cb3880efd989,yes,1
worker_58,57728204edc2cb3880f63d8a,yes,1
worker_58,57727036edc2cb3880bd1d1a,yes,1
worker_58,577289dfedc2cb38800f2844,yes,3
worker_125,57728649edc2cb388003a7a7,yes,2
worker_125,57727ffeedc2cb3880efd989,yes,3
worker_125,57728204edc2cb3880f63d8a,yes,2
worker_125,57727036edc2cb3880bd1d1a,yes,2
worker_125,577289dfedc2cb38800f2844,yes,1
worker_80,57728649edc2cb388003a7a7,yes,0
worker_80,57727ffeedc2cb3880efd989,yes,1
worker_80,57728204edc2cb3880f63d8a,yes,0
worker_80,57727036edc2cb3880bd1d1a,yes,1
worker_80,577289dfedc2cb38800f2844,yes,1
worker_158,577285c1edc2cb388002310d,yes,0
worker_158,57726ec2edc2cb3880b8184f,yes,0
worker_158,594cd911edc2c97b8c338185,yes,1
worker_158,57727de1edc2cb3880e91689,yes,-1
worker_162,577285c1edc2cb388002310d,yes,0
worker_162,57726ec2edc2cb3880b8184f,yes,-2
worker_162,594cd911edc2c97b8c338185,yes,-1
worker_162,57727de1edc2cb3880e91689,yes,0
worker_65,577285c1edc2cb388002310d,yes,1
worker_65,57726ec2edc2cb3880b8184f,yes,1
worker_65,594cd911edc2c97b8c338185,yes,2
worker_65,57727de1edc2cb3880e91689,yes,0
worker_69,577285c1edc2cb388002310d,yes,1
worker_69,57726ec2edc2cb3880b8184f,yes,-2
worker_69,594cd911edc2c97b8c338185,yes,-1
worker_69,57727de1edc2cb3880e91689,yes,0
worker_173,577285c1edc2cb388002310d,yes,3
worker_173,57726ec2edc2cb3880b8184f,yes,3
worker_173,594cd911edc2c97b8c338185,yes,3
worker_173,57727de1edc2cb3880e91689,yes,3
worker_36,577285c1edc2cb388002310d,yes,1
worker_36,57726ec2edc2cb3880b8184f,yes,1
worker_36,594cd911edc2c97b8c338185,yes,2
worker_266,577285c1edc2cb388002310d,yes,-3
worker_266,57726ec2edc2cb3880b8184f,yes,-2
worker_266,594cd911edc2c97b8c338185,yes,0
worker_266,57727de1edc2cb3880e91689,yes,2
worker_304,577285c1edc2cb388002310d,yes,2
worker_304,57726ec2edc2cb3880b8184f,yes,2
worker_304,57728922edc2cb38800ca3f3,yes,2
worker_304,594cd911edc2c97b8c338185,yes,2
worker_304,57727de1edc2cb3880e91689,yes,2
worker_126,577285c1edc2cb388002310d,yes,1
worker_126,57726ec2edc2cb3880b8184f,yes,1
worker_126,594cd911edc2c97b8c338185,yes,2
worker_126,57727de1edc2cb3880e91689,yes,2
worker_127,577285c1edc2cb388002310d,yes,2
worker_127,57726ec2edc2cb3880b8184f,yes,2
worker_127,594cd911edc2c97b8c338185,yes,2
worker_127,57727de1edc2cb3880e91689,yes,2
worker_19,577285c1edc2cb388002310d,yes,1
worker_19,57726ec2edc2cb3880b8184f,yes,1
worker_19,594cd911edc2c97b8c338185,yes,3
worker_19,57727de1edc2cb3880e91689,yes,0
worker_187,577285c1edc2cb388002310d,yes,1
worker_187,57726ec2edc2cb3880b8184f,yes,2
worker_187,57728922edc2cb38800ca3f3,yes,-1
worker_187,594cd911edc2c97b8c338185,yes,-2
worker_187,57727de1edc2cb3880e91689,yes,-2
worker_188,577285c1edc2cb388002310d,yes,2
worker_188,57726ec2edc2cb3880b8184f,yes,0
worker_188,594cd911edc2c97b8c338185,yes,2
worker_188,57727de1edc2cb3880e91689,yes,0
worker_176,577285c1edc2cb388002310d,yes,2
worker_176,57726ec2edc2cb3880b8184f,yes,2
worker_176,594cd911edc2c97b8c338185,yes,0
worker_176,57727de1edc2cb3880e91689,yes,0
worker_3,577285c1edc2cb388002310d,yes,0
worker_3,57726ec2edc2cb3880b8184f,yes,0
worker_3,57728922edc2cb38800ca3f3,yes,0
worker_3,594cd911edc2c97b8c338185,yes,0
worker_3,57727de1edc2cb3880e91689,yes,0
worker_6,577285c1edc2cb388002310d,yes,1
worker_6,57726ec2edc2cb3880b8184f,yes,1
worker_6,594cd911edc2c97b8c338185,yes,1
worker_6,57727de1edc2cb3880e91689,yes,-1
worker_272,577285c1edc2cb388002310d,yes,2
worker_272,57726ec2edc2cb3880b8184f,yes,0
worker_272,594cd911edc2c97b8c338185,yes,3
worker_272,57727de1edc2cb3880e91689,yes,2
worker_22,577285c1edc2cb388002310d,yes,1
worker_22,57726ec2edc2cb3880b8184f,yes,2
worker_22,594cd911edc2c97b8c338185,yes,0
worker_22,57727de1edc2cb3880e91689,yes,3
worker_146,577285c1edc2cb388002310d,yes,3
worker_146,57726ec2edc2cb3880b8184f,yes,-2
worker_146,57728922edc2cb38800ca3f3,yes,1
worker_146,594cd911edc2c97b8c338185,yes,2
worker_146,57727de1edc2cb3880e91689,yes,2
worker_59,577285c1edc2cb388002310d,yes,3
worker_59,57726ec2edc2cb3880b8184f,yes,1
worker_59,594cd911edc2c97b8c338185,yes,1
worker_59,57727de1edc2cb3880e91689,yes,1
worker_23,577285c1edc2cb388002310d,yes,1
worker_23,57726ec2edc2cb3880b8184f,yes,2
worker_23,594cd911edc2c97b8c338185,yes,2
worker_23,57727de1edc2cb3880e91689,yes,0
worker_33,577285c1edc2cb388002310d,yes,1
worker_33,57726ec2edc2cb3880b8184f,yes,2
worker_33,594cd911edc2c97b8c338185,yes,3
worker_33,57727de1edc2cb3880e91689,yes,2
worker_83,577285c1edc2cb388002310d,yes,1
worker_83,57726ec2edc2cb3880b8184f,yes,0
worker_83,594cd911edc2c97b8c338185,yes,2
worker_83,57727de1edc2cb3880e91689,yes,2
worker_82,577285c1edc2cb388002310d,yes,0
worker_82,57726ec2edc2cb3880b8184f,yes,0
worker_82,594cd911edc2c97b8c338185,yes,0
worker_82,57727de1edc2cb3880e91689,yes,1
worker_14,577285c1edc2cb388002310d,yes,2
worker_14,57726ec2edc2cb3880b8184f,yes,1
worker_14,594cd911edc2c97b8c338185,yes,3
worker_14,57727de1edc2cb3880e91689,yes,0
worker_92,577285c1edc2cb388002310d,yes,0
worker_92,57726ec2edc2cb3880b8184f,yes,0
worker_92,594cd911edc2c97b8c338185,yes,3
worker_92,57727de1edc2cb3880e91689,yes,1
worker_80,577285c1edc2cb388002310d,yes,-2
worker_80,57726ec2edc2cb3880b8184f,yes,-1
worker_80,594cd911edc2c97b8c338185,yes,2
worker_80,57727de1edc2cb3880e91689,yes,0
worker_193,577285c1edc2cb388002310d,yes,0
worker_193,57726ec2edc2cb3880b8184f,yes,3
worker_193,594cd911edc2c97b8c338185,yes,1
worker_193,57727de1edc2cb3880e91689,yes,3
worker_46,577285c1edc2cb388002310d,yes,0
worker_46,57726ec2edc2cb3880b8184f,yes,0
worker_46,57728922edc2cb38800ca3f3,yes,0
worker_46,594cd911edc2c97b8c338185,yes,0
worker_46,57727de1edc2cb3880e91689,yes,0
worker_12,577285c1edc2cb388002310d,yes,1
worker_12,57726ec2edc2cb3880b8184f,yes,1
worker_12,57728922edc2cb38800ca3f3,yes,0
worker_12,594cd911edc2c97b8c338185,yes,0
worker_12,57727de1edc2cb3880e91689,yes,0
worker_8,577285c1edc2cb388002310d,yes,2
worker_8,57726ec2edc2cb3880b8184f,yes,1
worker_8,594cd911edc2c97b8c338185,yes,1
worker_8,57727de1edc2cb3880e91689,yes,1
worker_48,577285c1edc2cb388002310d,yes,2
worker_48,57726ec2edc2cb3880b8184f,yes,2
worker_48,594cd911edc2c97b8c338185,yes,2
worker_48,57727de1edc2cb3880e91689,yes,1
worker_24,577285c1edc2cb388002310d,yes,0
worker_24,57726ec2edc2cb3880b8184f,yes,1
worker_24,594cd911edc2c97b8c338185,yes,2
worker_24,57727de1edc2cb3880e91689,yes,1
worker_233,577285c1edc2cb388002310d,yes,-3
worker_233,57726ec2edc2cb3880b8184f,yes,0
worker_233,57728922edc2cb38800ca3f3,yes,1
worker_233,594cd911edc2c97b8c338185,yes,2
worker_233,57727de1edc2cb3880e91689,yes,1
worker_131,577285c1edc2cb388002310d,yes,1
worker_131,57726ec2edc2cb3880b8184f,yes,-1
worker_131,594cd911edc2c97b8c338185,yes,1
worker_131,57727de1edc2cb3880e91689,yes,1
worker_91,577285c1edc2cb388002310d,yes,1
worker_91,57726ec2edc2cb3880b8184f,yes,0
worker_91,594cd911edc2c97b8c338185,yes,2
worker_91,57727de1edc2cb3880e91689,yes,2
worker_15,577285c1edc2cb388002310d,yes,3
worker_15,57726ec2edc2cb3880b8184f,yes,0
worker_15,594cd911edc2c97b8c338185,yes,3
worker_15,57727de1edc2cb3880e91689,yes,0
worker_25,577285c1edc2cb388002310d,yes,1
worker_25,57726ec2edc2cb3880b8184f,yes,1
worker_25,594cd911edc2c97b8c338185,yes,1
worker_25,57727de1edc2cb3880e91689,yes,0
worker_16,577285c1edc2cb388002310d,yes,3
worker_16,57726ec2edc2cb3880b8184f,yes,2
worker_16,594cd911edc2c97b8c338185,yes,2
worker_16,57727de1edc2cb3880e91689,yes,2
worker_28,577285c1edc2cb388002310d,yes,3
worker_28,57726ec2edc2cb3880b8184f,yes,1
worker_28,594cd911edc2c97b8c338185,yes,1
worker_28,57727de1edc2cb3880e91689,yes,1
worker_108,577285c1edc2cb388002310d,yes,1
worker_108,57726ec2edc2cb3880b8184f,yes,2
worker_108,594cd911edc2c97b8c338185,yes,2
worker_108,57727de1edc2cb3880e91689,yes,-1
worker_7,577285c1edc2cb388002310d,yes,3
worker_7,57726ec2edc2cb3880b8184f,yes,3
worker_7,594cd911edc2c97b8c338185,yes,3
worker_7,57727de1edc2cb3880e91689,yes,3
worker_30,577285c1edc2cb388002310d,yes,2
worker_30,57726ec2edc2cb3880b8184f,yes,2
worker_30,594cd911edc2c97b8c338185,yes,3
worker_30,57727de1edc2cb3880e91689,yes,2
worker_43,577285c1edc2cb388002310d,yes,1
worker_43,57726ec2edc2cb3880b8184f,yes,-1
worker_43,594cd911edc2c97b8c338185,yes,-1
worker_43,57727de1edc2cb3880e91689,yes,1
worker_90,577285c1edc2cb388002310d,yes,1
worker_90,57726ec2edc2cb3880b8184f,yes,1
worker_90,594cd911edc2c97b8c338185,yes,2
worker_90,57727de1edc2cb3880e91689,yes,0
worker_124,577285c1edc2cb388002310d,yes,2
worker_124,57726ec2edc2cb3880b8184f,yes,0
worker_124,594cd911edc2c97b8c338185,yes,0
worker_124,57727de1edc2cb3880e91689,yes,0
worker_58,577285c1edc2cb388002310d,yes,0
worker_58,57726ec2edc2cb3880b8184f,yes,0
worker_58,594cd911edc2c97b8c338185,yes,0
worker_58,57727de1edc2cb3880e91689,yes,-1
worker_53,577285c1edc2cb388002310d,yes,1
worker_53,57726ec2edc2cb3880b8184f,yes,3
worker_53,594cd911edc2c97b8c338185,yes,3
worker_53,57727de1edc2cb3880e91689,yes,3
worker_20,577285c1edc2cb388002310d,yes,3
worker_20,57726ec2edc2cb3880b8184f,yes,2
worker_20,594cd911edc2c97b8c338185,yes,2
worker_20,57727de1edc2cb3880e91689,yes,1
worker_224,577285c1edc2cb388002310d,yes,-2
worker_224,57726ec2edc2cb3880b8184f,yes,1
worker_224,594cd911edc2c97b8c338185,yes,3
worker_224,57727de1edc2cb3880e91689,yes,1
worker_11,577285c1edc2cb388002310d,yes,2
worker_11,57726ec2edc2cb3880b8184f,yes,1
worker_11,594cd911edc2c97b8c338185,yes,2
worker_11,57727de1edc2cb3880e91689,yes,1
worker_96,577285c1edc2cb388002310d,yes,3
worker_96,57726ec2edc2cb3880b8184f,yes,1
worker_96,594cd911edc2c97b8c338185,yes,2
worker_96,57727de1edc2cb3880e91689,yes,0
worker_158,577287dfedc2cb3880089ef8,yes,-2
worker_158,577289e0edc2cb38800f28f4,yes,0
worker_158,57727d0bedc2cb3880e684cb,yes,0
worker_196,577287dfedc2cb3880089ef8,yes,-2
worker_196,577289e0edc2cb38800f28f4,yes,2
worker_196,5772842cedc2cb3880fd1c87,yes,-2
worker_196,57727d0bedc2cb3880e684cb,yes,3
worker_216,577287dfedc2cb3880089ef8,yes,-3
worker_216,577289e0edc2cb38800f28f4,yes,0
worker_216,57727fa5edc2cb3880eeada6,yes,-3
worker_216,5772842cedc2cb3880fd1c87,yes,-2
worker_216,57727d0bedc2cb3880e684cb,yes,-1
worker_6,577287dfedc2cb3880089ef8,yes,0
worker_6,577289e0edc2cb38800f28f4,yes,1
worker_6,57727fa5edc2cb3880eeada6,yes,-2
worker_6,5772842cedc2cb3880fd1c87,yes,-1
worker_6,57727d0bedc2cb3880e684cb,yes,0
worker_20,577287dfedc2cb3880089ef8,yes,1
worker_20,577289e0edc2cb38800f28f4,yes,2
worker_20,57727fa5edc2cb3880eeada6,yes,-1
worker_20,5772842cedc2cb3880fd1c87,yes,1
worker_20,57727d0bedc2cb3880e684cb,yes,1
worker_183,577287dfedc2cb3880089ef8,yes,2
worker_183,577289e0edc2cb38800f28f4,yes,3
worker_183,57727fa5edc2cb3880eeada6,yes,0
worker_183,5772842cedc2cb3880fd1c87,yes,2
worker_183,57727d0bedc2cb3880e684cb,yes,3
worker_151,577287dfedc2cb3880089ef8,yes,-3
worker_151,577289e0edc2cb38800f28f4,yes,0
worker_151,57727fa5edc2cb3880eeada6,yes,-1
worker_151,5772842cedc2cb3880fd1c87,yes,0
worker_151,57727d0bedc2cb3880e684cb,yes,-1
worker_65,577287dfedc2cb3880089ef8,yes,1
worker_65,577289e0edc2cb38800f28f4,yes,1
worker_65,57727fa5edc2cb3880eeada6,yes,-1
worker_65,5772842cedc2cb3880fd1c87,yes,0
worker_65,57727d0bedc2cb3880e684cb,yes,1
worker_3,577287dfedc2cb3880089ef8,yes,0
worker_3,577289e0edc2cb38800f28f4,yes,0
worker_3,57727fa5edc2cb3880eeada6,yes,0
worker_3,5772842cedc2cb3880fd1c87,yes,0
worker_3,57727d0bedc2cb3880e684cb,yes,0
worker_33,577287dfedc2cb3880089ef8,yes,-2
worker_33,577289e0edc2cb38800f28f4,yes,3
worker_33,57727fa5edc2cb3880eeada6,yes,1
worker_33,5772842cedc2cb3880fd1c87,yes,0
worker_33,57727d0bedc2cb3880e684cb,yes,2
worker_69,577287dfedc2cb3880089ef8,yes,-3
worker_69,577289e0edc2cb38800f28f4,yes,0
worker_69,57727fa5edc2cb3880eeada6,yes,-1
worker_69,5772842cedc2cb3880fd1c87,yes,-1
worker_69,57727d0bedc2cb3880e684cb,yes,-2
worker_46,577287dfedc2cb3880089ef8,yes,-2
worker_46,577289e0edc2cb38800f28f4,yes,2
worker_46,57727fa5edc2cb3880eeada6,yes,0
worker_46,5772842cedc2cb3880fd1c87,yes,0
worker_46,57727d0bedc2cb3880e684cb,yes,0
worker_99,577287dfedc2cb3880089ef8,yes,-3
worker_99,577289e0edc2cb38800f28f4,yes,3
worker_99,57727fa5edc2cb3880eeada6,yes,2
worker_99,5772842cedc2cb3880fd1c87,yes,-2
worker_99,57727d0bedc2cb3880e684cb,yes,-1
worker_203,577287dfedc2cb3880089ef8,yes,0
worker_203,577289e0edc2cb38800f28f4,yes,0
worker_203,5772842cedc2cb3880fd1c87,yes,0
worker_203,57727d0bedc2cb3880e684cb,yes,0
worker_116,577287dfedc2cb3880089ef8,yes,0
worker_116,577289e0edc2cb38800f28f4,yes,-1
worker_116,57727fa5edc2cb3880eeada6,yes,0
worker_116,5772842cedc2cb3880fd1c87,yes,0
worker_116,57727d0bedc2cb3880e684cb,yes,1
worker_146,577287dfedc2cb3880089ef8,yes,-2
worker_146,577289e0edc2cb38800f28f4,yes,-2
worker_146,57727fa5edc2cb3880eeada6,yes,-2
worker_146,5772842cedc2cb3880fd1c87,yes,-2
worker_146,57727d0bedc2cb3880e684cb,yes,-1
worker_64,577287dfedc2cb3880089ef8,yes,2
worker_64,577289e0edc2cb38800f28f4,yes,2
worker_64,5772842cedc2cb3880fd1c87,yes,2
worker_64,57727d0bedc2cb3880e684cb,yes,2
worker_27,577287dfedc2cb3880089ef8,yes,0
worker_27,577289e0edc2cb38800f28f4,yes,2
worker_27,57727fa5edc2cb3880eeada6,yes,0
worker_27,5772842cedc2cb3880fd1c87,yes,0
worker_27,57727d0bedc2cb3880e684cb,yes,0
worker_228,577287dfedc2cb3880089ef8,yes,-1
worker_228,577289e0edc2cb38800f28f4,yes,-1
worker_228,57727fa5edc2cb3880eeada6,yes,-3
worker_228,57727d0bedc2cb3880e684cb,yes,0
worker_175,577287dfedc2cb3880089ef8,yes,1
worker_175,577289e0edc2cb38800f28f4,yes,1
worker_175,57727fa5edc2cb3880eeada6,yes,0
worker_175,5772842cedc2cb3880fd1c87,yes,2
worker_175,57727d0bedc2cb3880e684cb,yes,1
worker_8,577287dfedc2cb3880089ef8,yes,2
worker_8,577289e0edc2cb38800f28f4,yes,2
worker_8,5772842cedc2cb3880fd1c87,yes,1
worker_8,57727d0bedc2cb3880e684cb,yes,1
worker_19,577287dfedc2cb3880089ef8,yes,-1
worker_19,577289e0edc2cb38800f28f4,yes,3
worker_19,57727fa5edc2cb3880eeada6,yes,0
worker_19,5772842cedc2cb3880fd1c87,yes,0
worker_19,57727d0bedc2cb3880e684cb,yes,3
worker_26,577287dfedc2cb3880089ef8,yes,1
worker_26,577289e0edc2cb38800f28f4,yes,2
worker_26,57727fa5edc2cb3880eeada6,yes,-2
