,user,artwork,score
48085,worker_83,5954fa34edc2c93644c3915a,2
48086,worker_37,5954fa34edc2c93644c3915a,3
48087,worker_7,5954fa34edc2c93644c3915a,3
48088,worker_28,5954fa34edc2c93644c3915a,2
48089,worker_14,5954fa34edc2c93644c3915a,2
48090,worker_289,5954fa34edc2c93644c3915a,1
48091,worker_298,5954fa34edc2c93644c3915a,2
48092,worker_81,5954fa34edc2c93644c3915a,2
48093,worker_24,5954fa34edc2c93644c3915a,3
48094,worker_103,5954fa34edc2c93644c3915a,3
48095,worker_11,5954fa34edc2c93644c3915a,3
48096,worker_3,5954fa34edc2c93644c3915a,0
48097,worker_50,5954fa34edc2c93644c3915a,0
48098,worker_79,5954fa34edc2c93644c3915a,2
48099,worker_58,5954fa34edc2c93644c3915a,2
48100,worker_53,5954fa34edc2c93644c3915a,3
48101,worker_6,57728126edc2cb3880f3a31d,1
48102,worker_69,57728126edc2cb3880f3a31d,0
48103,worker_9,57728126edc2cb3880f3a31d,0
48104,worker_114,57728126edc2cb3880f3a31d,3
48105,worker_38,57728126edc2cb3880f3a31d,1
48106,worker_33,57728126edc2cb3880f3a31d,3
48107,worker_203,57728126edc2cb3880f3a31d,1
48108,worker_43,57728126edc2cb3880f3a31d,1
48109,worker_3,57728126edc2cb3880f3a31d,0
48110,worker_183,57728126edc2cb3880f3a31d,2
48111,worker_67,57728126edc2cb3880f3a31d,3
48112,worker_22,57728126edc2cb3880f3a31d,3
48113,worker_1,57728126edc2cb3880f3a31d,1
48114,worker_5,57728126edc2cb3880f3a31d,2
48115,worker_13,57728126edc2cb3880f3a31d,2
48116,worker_193,57728126edc2cb3880f3a31d,-2
48117,worker_17,57728126edc2cb3880f3a31d,2
48118,worker_140,57728126edc2cb3880f3a31d,2
48119,worker_20,57728126edc2cb3880f3a31d,2
48120,worker_51,57728126edc2cb3880f3a31d,-1
48121,worker_19,57728126edc2cb3880f3a31d,2
48122,worker_6,57728126edc2cb3880f3a31d,1
48123,worker_87,57728126edc2cb3880f3a31d,2
48124,worker_30,57728126edc2cb3880f3a31d,1
48125,worker_43,57728126edc2cb3880f3a31d,1
48126,worker_46,57728126edc2cb3880f3a31d,0
48127,worker_40,57728126edc2cb3880f3a31d,0
48128,worker_8,57728126edc2cb3880f3a31d,1
48129,worker_121,57728126edc2cb3880f3a31d,1
48130,worker_49,57728126edc2cb3880f3a31d,1
48131,worker_85,57728126edc2cb3880f3a31d,2
48132,worker_83,57728126edc2cb3880f3a31d,2
48133,worker_37,57728126edc2cb3880f3a31d,2
48134,worker_7,57728126edc2cb3880f3a31d,-3
48135,worker_28,57728126edc2cb3880f3a31d,1
48136,worker_14,57728126edc2cb3880f3a31d,2
48137,worker_289,57728126edc2cb3880f3a31d,0
48138,worker_298,57728126edc2cb3880f3a31d,-1
48139,worker_81,57728126edc2cb3880f3a31d,3
48140,worker_24,57728126edc2cb3880f3a31d,2
48141,worker_103,57728126edc2cb3880f3a31d,3
48142,worker_11,57728126edc2cb3880f3a31d,1
48143,worker_3,57728126edc2cb3880f3a31d,0
48144,worker_50,57728126edc2cb3880f3a31d,0
48145,worker_79,57728126edc2cb3880f3a31d,2
48146,worker_58,57728126edc2cb3880f3a31d,3
48147,worker_53,57728126edc2cb3880f3a31d,3
48148,worker_6,57728266edc2cb3880f77bed,2
48149,worker_69,57728266edc2cb3880f77bed,0
48150,worker_9,57728266edc2cb3880f77bed,0
48151,worker_114,57728266edc2cb3880f77bed,3
48152,worker_38,57728266edc2cb3880f77bed,3
48153,worker_33,57728266edc2cb3880f77bed,0
48154,worker_203,57728266edc2cb3880f77bed,0
48155,worker_43,57728266edc2cb3880f77bed,1
48156,worker_3,57728266edc2cb3880f77bed,1
48157,worker_183,57728266edc2cb3880f77bed,2
48158,worker_67,57728266edc2cb3880f77bed,3
48159,worker_22,57728266edc2cb3880f77bed,0
48160,worker_1,57728266edc2cb3880f77bed,3
48161,worker_5,57728266edc2cb3880f77bed,3
48162,worker_13,57728266edc2cb3880f77bed,2
48163,worker_193,57728266edc2cb3880f77bed,0
48164,worker_17,57728266edc2cb3880f77bed,3
48165,worker_140,57728266edc2cb3880f77bed,2
48166,worker_20,57728266edc2cb3880f77bed,3
48167,worker_51,57728266edc2cb3880f77bed,3
48168,worker_19,57728266edc2cb3880f77bed,2
48169,worker_6,57728266edc2cb3880f77bed,1
48170,worker_87,57728266edc2cb3880f77bed,3
48171,worker_30,57728266edc2cb3880f77bed,3
48172,worker_43,57728266edc2cb3880f77bed,2
48173,worker_46,57728266edc2cb3880f77bed,0
48174,worker_40,57728266edc2cb3880f77bed,1
48175,worker_8,57728266edc2cb3880f77bed,2
48176,worker_121,57728266edc2cb3880f77bed,2
48177,worker_49,57728266edc2cb3880f77bed,2
48178,worker_85,57728266edc2cb3880f77bed,3
48179,worker_83,57728266edc2cb3880f77bed,2
48180,worker_37,57728266edc2cb3880f77bed,1
48181,worker_7,57728266edc2cb3880f77bed,3
48182,worker_28,57728266edc2cb3880f77bed,2
48183,worker_14,57728266edc2cb3880f77bed,2
48184,worker_289,57728266edc2cb3880f77bed,1
48185,worker_298,57728266edc2cb3880f77bed,-2
48186,worker_81,57728266edc2cb3880f77bed,2
48187,worker_24,57728266edc2cb3880f77bed,2
48188,worker_103,57728266edc2cb3880f77bed,3
48189,worker_11,57728266edc2cb3880f77bed,2
48190,worker_3,57728266edc2cb3880f77bed,1
48191,worker_50,57728266edc2cb3880f77bed,1
48192,worker_79,57728266edc2cb3880f77bed,2
48193,worker_58,57728266edc2cb3880f77bed,3
48194,worker_53,57728266edc2cb3880f77bed,3
48195,worker_6,57727601edc2cb3880d00ef4,1
48196,worker_136,57727601edc2cb3880d00ef4,0
48197,worker_83,57727601edc2cb3880d00ef4,2
48198,worker_11,57727601edc2cb3880d00ef4,3
48199,worker_27,57727601edc2cb3880d00ef4,1
48200,worker_26,57727601edc2cb3880d00ef4,-2
48201,worker_24,57727601edc2cb3880d00ef4,-3
48202,worker_8,57727601edc2cb3880d00ef4,2
48203,worker_5,57727601edc2cb3880d00ef4,2
48204,worker_29,57727601edc2cb3880d00ef4,2
48205,worker_6,57727fdbedc2cb3880ef4f7e,0
48206,worker_136,57727fdbedc2cb3880ef4f7e,0
48207,worker_83,57727fdbedc2cb3880ef4f7e,0
48208,worker_11,57727fdbedc2cb3880ef4f7e,3
48209,worker_27,57727fdbedc2cb3880ef4f7e,1
48210,worker_26,57727fdbedc2cb3880ef4f7e,1
48211,worker_24,57727fdbedc2cb3880ef4f7e,2
48212,worker_8,57727fdbedc2cb3880ef4f7e,2
48213,worker_5,57727fdbedc2cb3880ef4f7e,3
48214,worker_29,57727fdbedc2cb3880ef4f7e,-2
48215,worker_6,57727bc1edc2cb3880e25050,1
48216,worker_136,57727bc1edc2cb3880e25050,2
48217,worker_83,57727bc1edc2cb3880e25050,2
48218,worker_11,57727bc1edc2cb3880e25050,2
48219,worker_27,57727bc1edc2cb3880e25050,1
48220,worker_26,57727bc1edc2cb3880e25050,2
48221,worker_24,57727bc1edc2cb3880e25050,2
48222,worker_8,57727bc1edc2cb3880e25050,2
48223,worker_5,57727bc1edc2cb3880e25050,3
48224,worker_29,57727bc1edc2cb3880e25050,3
48225,worker_6,57727d4fedc2cb3880e73e5c,1
48226,worker_136,57727d4fedc2cb3880e73e5c,2
48227,worker_83,57727d4fedc2cb3880e73e5c,2
48228,worker_11,57727d4fedc2cb3880e73e5c,2
48229,worker_27,57727d4fedc2cb3880e73e5c,1
48230,worker_26,57727d4fedc2cb3880e73e5c,2
48231,worker_24,57727d4fedc2cb3880e73e5c,0
48232,worker_8,57727d4fedc2cb3880e73e5c,1
48233,worker_5,57727d4fedc2cb3880e73e5c,3
48234,worker_29,57727d4fedc2cb3880e73e5c,1
48235,worker_6,57727c73edc2cb3880e49fee,1
48236,worker_136,57727c73edc2cb3880e49fee,-1
48237,worker_83,57727c73edc2cb3880e49fee,2
48238,worker_11,57727c73edc2cb3880e49fee,3
48239,worker_27,57727c73edc2cb3880e49fee,1
48240,worker_26,57727c73edc2cb3880e49fee,2
48241,worker_24,57727c73edc2cb3880e49fee,-1
48242,worker_8,57727c73edc2cb3880e49fee,2
48243,worker_5,57727c73edc2cb3880e49fee,2
48244,worker_29,57727c73edc2cb3880e49fee,-1
48245,worker_28,599bee12edc2c978fc0ee6d2,3
48246,worker_8,599bee12edc2c978fc0ee6d2,2
48247,worker_1,599bee12edc2c978fc0ee6d2,1
48248,worker_59,599bee12edc2c978fc0ee6d2,3
48249,worker_85,599bee12edc2c978fc0ee6d2,3
48250,worker_10,599bee12edc2c978fc0ee6d2,1
48251,worker_37,599bee12edc2c978fc0ee6d2,3
48252,worker_84,599bee12edc2c978fc0ee6d2,1
48253,worker_45,599bee12edc2c978fc0ee6d2,3
48254,worker_77,599bee12edc2c978fc0ee6d2,3
48255,worker_28,57726e17edc2cb3880b5f228,2
48256,worker_8,57726e17edc2cb3880b5f228,2
48257,worker_1,57726e17edc2cb3880b5f228,2
48258,worker_59,57726e17edc2cb3880b5f228,3
48259,worker_85,57726e17edc2cb3880b5f228,3
48260,worker_10,57726e17edc2cb3880b5f228,2
48261,worker_37,57726e17edc2cb3880b5f228,3
48262,worker_84,57726e17edc2cb3880b5f228,1
48263,worker_45,57726e17edc2cb3880b5f228,-3
48264,worker_77,57726e17edc2cb3880b5f228,3
48265,worker_28,577284a4edc2cb3880fe7d35,0
48266,worker_8,577284a4edc2cb3880fe7d35,2
48267,worker_1,577284a4edc2cb3880fe7d35,2
48268,worker_59,577284a4edc2cb3880fe7d35,1
48269,worker_85,577284a4edc2cb3880fe7d35,3
48270,worker_10,577284a4edc2cb3880fe7d35,2
48271,worker_37,577284a4edc2cb3880fe7d35,3
48272,worker_84,577284a4edc2cb3880fe7d35,1
48273,worker_45,577284a4edc2cb3880fe7d35,2
48274,worker_77,577284a4edc2cb3880fe7d35,3
48275,worker_28,57727c2eedc2cb3880e392f5,2
48276,worker_8,57727c2eedc2cb3880e392f5,1
48277,worker_1,57727c2eedc2cb3880e392f5,-1
48278,worker_59,57727c2eedc2cb3880e392f5,3
48279,worker_85,57727c2eedc2cb3880e392f5,3
48280,worker_10,57727c2eedc2cb3880e392f5,-1
48281,worker_37,57727c2eedc2cb3880e392f5,1
48282,worker_84,57727c2eedc2cb3880e392f5,1
48283,worker_45,57727c2eedc2cb3880e392f5,2
48284,worker_77,57727c2eedc2cb3880e392f5,3
48285,worker_28,57728943edc2cb38800d2c83,2
48286,worker_8,57728943edc2cb38800d2c83,1
48287,worker_1,57728943edc2cb38800d2c83,2
48288,worker_59,57728943edc2cb38800d2c83,3
48289,worker_85,57728943edc2cb38800d2c83,3
48290,worker_10,57728943edc2cb38800d2c83,1
48291,worker_37,57728943edc2cb38800d2c83,3
48292,worker_84,57728943edc2cb38800d2c83,1
48293,worker_45,57728943edc2cb38800d2c83,-2
48294,worker_77,57728943edc2cb38800d2c83,3
48295,worker_11,57727a6cedc2cb3880de7473,3
48296,worker_18,57727a6cedc2cb3880de7473,1
48297,worker_13,57727a6cedc2cb3880de7473,2
48298,worker_51,57727a6cedc2cb3880de7473,2
48299,worker_4,57727a6cedc2cb3880de7473,3
48300,worker_44,57727a6cedc2cb3880de7473,0
48301,worker_17,57727a6cedc2cb3880de7473,3
48302,worker_46,57727a6cedc2cb3880de7473,0
48303,worker_99,57727a6cedc2cb3880de7473,2
48304,worker_149,57727a6cedc2cb3880de7473,2
48305,worker_48,57727a6cedc2cb3880de7473,2
48306,worker_11,57727d89edc2cb3880e7e9c9,3
48307,worker_18,57727d89edc2cb3880e7e9c9,1
48308,worker_13,57727d89edc2cb3880e7e9c9,1
48309,worker_51,57727d89edc2cb3880e7e9c9,2
48310,worker_4,57727d89edc2cb3880e7e9c9,3
48311,worker_44,57727d89edc2cb3880e7e9c9,2
48312,worker_17,57727d89edc2cb3880e7e9c9,3
48313,worker_46,57727d89edc2cb3880e7e9c9,-3
48314,worker_99,57727d89edc2cb3880e7e9c9,1
48315,worker_149,57727d89edc2cb3880e7e9c9,2
48316,worker_48,57727d89edc2cb3880e7e9c9,-1
48317,worker_11,57727f8aedc2cb3880ee2a6e,2
48318,worker_18,57727f8aedc2cb3880ee2a6e,1
48319,worker_13,57727f8aedc2cb3880ee2a6e,2
48320,worker_51,57727f8aedc2cb3880ee2a6e,1
48321,worker_4,57727f8aedc2cb3880ee2a6e,3
48322,worker_44,57727f8aedc2cb3880ee2a6e,3
48323,worker_17,57727f8aedc2cb3880ee2a6e,1
48324,worker_46,57727f8aedc2cb3880ee2a6e,0
48325,worker_99,57727f8aedc2cb3880ee2a6e,1
48326,worker_149,57727f8aedc2cb3880ee2a6e,-3
48327,worker_48,57727f8aedc2cb3880ee2a6e,2
48328,worker_11,577286ffedc2cb3880060b7c,3
48329,worker_18,577286ffedc2cb3880060b7c,0
48330,worker_13,577286ffedc2cb3880060b7c,3
48331,worker_51,577286ffedc2cb3880060b7c,2
48332,worker_4,577286ffedc2cb3880060b7c,3
48333,worker_44,577286ffedc2cb3880060b7c,3
48334,worker_17,577286ffedc2cb3880060b7c,3
48335,worker_46,577286ffedc2cb3880060b7c,0
48336,worker_99,577286ffedc2cb3880060b7c,1
48337,worker_149,577286ffedc2cb3880060b7c,0
48338,worker_48,577286ffedc2cb3880060b7c,2
48339,worker_11,577271d2edc2cb3880c2e307,2
48340,worker_18,577271d2edc2cb3880c2e307,1
48341,worker_13,577271d2edc2cb3880c2e307,2
48342,worker_51,577271d2edc2cb3880c2e307,3
48343,worker_4,577271d2edc2cb3880c2e307,3
48344,worker_44,577271d2edc2cb3880c2e307,3
48345,worker_17,577271d2edc2cb3880c2e307,3
48346,worker_46,577271d2edc2cb3880c2e307,0
48347,worker_99,577271d2edc2cb3880c2e307,3
48348,worker_149,577271d2edc2cb3880c2e307,1
48349,worker_48,577271d2edc2cb3880c2e307,2
48350,worker_106,577281f9edc2cb3880f62b05,1
48351,worker_33,577281f9edc2cb3880f62b05,0
48352,worker_104,577281f9edc2cb3880f62b05,-2
48353,worker_20,577281f9edc2cb3880f62b05,-1
48354,worker_24,577281f9edc2cb3880f62b05,1
48355,worker_11,577281f9edc2cb3880f62b05,-3
48356,worker_107,577281f9edc2cb3880f62b05,-2
48357,worker_89,577281f9edc2cb3880f62b05,-2
48358,worker_14,577281f9edc2cb3880f62b05,0
48359,worker_36,577281f9edc2cb3880f62b05,1
48360,worker_106,577278ddedc2cb3880d94de0,1
48361,worker_33,577278ddedc2cb3880d94de0,2
48362,worker_104,577278ddedc2cb3880d94de0,2
48363,worker_20,577278ddedc2cb3880d94de0,3
48364,worker_24,577278ddedc2cb3880d94de0,1
48365,worker_11,577278ddedc2cb3880d94de0,3
48366,worker_107,577278ddedc2cb3880d94de0,0
48367,worker_89,577278ddedc2cb3880d94de0,1
48368,worker_14,577278ddedc2cb3880d94de0,3
48369,worker_36,577278ddedc2cb3880d94de0,1
48370,worker_106,57726e37edc2cb3880b6284e,3
48371,worker_33,57726e37edc2cb3880b6284e,3
48372,worker_104,57726e37edc2cb3880b6284e,3
48373,worker_20,57726e37edc2cb3880b6284e,2
48374,worker_24,57726e37edc2cb3880b6284e,1
48375,worker_11,57726e37edc2cb3880b6284e,3
48376,worker_107,57726e37edc2cb3880b6284e,0
48377,worker_89,57726e37edc2cb3880b6284e,1
48378,worker_14,57726e37edc2cb3880b6284e,2
48379,worker_36,57726e37edc2cb3880b6284e,1
48380,worker_106,57727b7eedc2cb3880e19721,2
48381,worker_33,57727b7eedc2cb3880e19721,2
48382,worker_104,57727b7eedc2cb3880e19721,2
48383,worker_20,57727b7eedc2cb3880e19721,-2
48384,worker_24,57727b7eedc2cb3880e19721,1
48385,worker_11,57727b7eedc2cb3880e19721,2
48386,worker_107,57727b7eedc2cb3880e19721,-2
48387,worker_89,57727b7eedc2cb3880e19721,-1
48388,worker_14,57727b7eedc2cb3880e19721,2
48389,worker_36,57727b7eedc2cb3880e19721,-1
48390,worker_106,5772794bedc2cb3880daae26,3
48391,worker_33,5772794bedc2cb3880daae26,2
48392,worker_104,5772794bedc2cb3880daae26,2
48393,worker_20,5772794bedc2cb3880daae26,2
48394,worker_24,5772794bedc2cb3880daae26,0
48395,worker_11,5772794bedc2cb3880daae26,-2
48396,worker_107,5772794bedc2cb3880daae26,-1
48397,worker_89,5772794bedc2cb3880daae26,-1
48398,worker_14,5772794bedc2cb3880daae26,2
48399,worker_36,5772794bedc2cb3880daae26,-1
48400,worker_56,57727ee6edc2cb3880ec4dac,2
48401,worker_36,57727ee6edc2cb3880ec4dac,0
48402,worker_38,57727ee6edc2cb3880ec4dac,0
48403,worker_166,57727ee6edc2cb3880ec4dac,1
48404,worker_148,57727ee6edc2cb3880ec4dac,2
48405,worker_53,57727ee6edc2cb3880ec4dac,0
48406,worker_58,57727ee6edc2cb3880ec4dac,1
48407,worker_105,57727ee6edc2cb3880ec4dac,-1
48408,worker_50,57727ee6edc2cb3880ec4dac,-2
48409,worker_57,57727ee6edc2cb3880ec4dac,2
48410,worker_202,57727ee6edc2cb3880ec4dac,2
48411,worker_56,5772808eedc2cb3880f1bd9f,-1
48412,worker_36,5772808eedc2cb3880f1bd9f,0
48413,worker_38,5772808eedc2cb3880f1bd9f,-2
48414,worker_166,5772808eedc2cb3880f1bd9f,2
48415,worker_148,5772808eedc2cb3880f1bd9f,1
48416,worker_53,5772808eedc2cb3880f1bd9f,1
48417,worker_58,5772808eedc2cb3880f1bd9f,-1
48418,worker_105,5772808eedc2cb3880f1bd9f,-3
48419,worker_50,5772808eedc2cb3880f1bd9f,1
48420,worker_57,5772808eedc2cb3880f1bd9f,3
48421,worker_202,5772808eedc2cb3880f1bd9f,-1
48422,worker_56,57727dabedc2cb3880e86f90,-2
48423,worker_36,57727dabedc2cb3880e86f90,0
48424,worker_38,57727dabedc2cb3880e86f90,1
48425,worker_166,57727dabedc2cb3880e86f90,3
48426,worker_148,57727dabedc2cb3880e86f90,0
48427,worker_53,57727dabedc2cb3880e86f90,1
48428,worker_58,57727dabedc2cb3880e86f90,1
48429,worker_105,57727dabedc2cb3880e86f90,-3
48430,worker_50,57727dabedc2cb3880e86f90,-1
48431,worker_57,57727dabedc2cb3880e86f90,3
48432,worker_202,57727dabedc2cb3880e86f90,-2
48433,worker_56,57728568edc2cb388000fe4e,0
48434,worker_36,57728568edc2cb388000fe4e,0
48435,worker_38,57728568edc2cb388000fe4e,-2
48436,worker_166,57728568edc2cb388000fe4e,1
48437,worker_148,57728568edc2cb388000fe4e,1
48438,worker_53,57728568edc2cb388000fe4e,3
48439,worker_58,57728568edc2cb388000fe4e,1
48440,worker_105,57728568edc2cb388000fe4e,-2
48441,worker_50,57728568edc2cb388000fe4e,1
48442,worker_57,57728568edc2cb388000fe4e,2
48443,worker_202,57728568edc2cb388000fe4e,-2
48444,worker_56,57728209edc2cb3880f644e6,2
48445,worker_36,57728209edc2cb3880f644e6,0
48446,worker_38,57728209edc2cb3880f644e6,2
48447,worker_166,57728209edc2cb3880f644e6,-2
48448,worker_148,57728209edc2cb3880f644e6,3
48449,worker_53,57728209edc2cb3880f644e6,2
48450,worker_58,57728209edc2cb3880f644e6,2
48451,worker_105,57728209edc2cb3880f644e6,1
48452,worker_50,57728209edc2cb3880f644e6,2
48453,worker_57,57728209edc2cb3880f644e6,2
48454,worker_202,57728209edc2cb3880f644e6,0
48455,worker_65,59c8e3f6edc2c942f022b9da,0
48456,worker_67,59c8e3f6edc2c942f022b9da,3
48457,worker_6,59c8e3f6edc2c942f022b9da,1
48458,worker_64,59c8e3f6edc2c942f022b9da,2
48459,worker_172,59c8e3f6edc2c942f022b9da,0
48460,worker_114,59c8e3f6edc2c942f022b9da,-1
48461,worker_150,59c8e3f6edc2c942f022b9da,1
48462,worker_36,59c8e3f6edc2c942f022b9da,0
48463,worker_7,59c8e3f6edc2c942f022b9da,3
48464,worker_71,59c8e3f6edc2c942f022b9da,1
48465,worker_3,59c8e3f6edc2c942f022b9da,1
48466,worker_27,59c8e3f6edc2c942f022b9da,-1
48467,worker_65,577270a4edc2cb3880bede3d,0
48468,worker_67,577270a4edc2cb3880bede3d,3
48469,worker_6,577270a4edc2cb3880bede3d,-1
48470,worker_64,577270a4edc2cb3880bede3d,2
48471,worker_172,577270a4edc2cb3880bede3d,-1
48472,worker_114,577270a4edc2cb3880bede3d,2
48473,worker_150,577270a4edc2cb3880bede3d,-2
48474,worker_36,577270a4edc2cb3880bede3d,-1
48475,worker_7,577270a4edc2cb3880bede3d,0
48476,worker_71,577270a4edc2cb3880bede3d,0
48477,worker_3,577270a4edc2cb3880bede3d,0
48478,worker_27,577270a4edc2cb3880bede3d,-1
48479,worker_65,57726e39edc2cb3880b62ba7,2
48480,worker_67,57726e39edc2cb3880b62ba7,3
48481,worker_6,57726e39edc2cb3880b62ba7,1
48482,worker_64,57726e39edc2cb3880b62ba7,3
48483,worker_172,57726e39edc2cb3880b62ba7,2
48484,worker_114,57726e39edc2cb3880b62ba7,1
48485,worker_150,57726e39edc2cb3880b62ba7,0
48486,worker_36,57726e39edc2cb3880b62ba7,-1
48487,worker_7,57726e39edc2cb3880b62ba7,3
48488,worker_71,57726e39edc2cb3880b62ba7,1
48489,worker_3,57726e39edc2cb3880b62ba7,1
48490,worker_27,57726e39edc2cb3880b62ba7,2
48491,worker_65,577284faedc2cb3880ffa932,0
48492,worker_67,577284faedc2cb3880ffa932,3
48493,worker_6,577284faedc2cb3880ffa932,-1
48494,worker_64,577284faedc2cb3880ffa932,2
48495,worker_172,577284faedc2cb3880ffa932,3
48496,worker_114,577284faedc2cb3880ffa932,1
48497,worker_150,577284faedc2cb3880ffa932,-1
48498,worker_36,577284faedc2cb3880ffa932,0
48499,worker_7,577284faedc2cb3880ffa932,0
48500,worker_71,577284faedc2cb3880ffa932,1
48501,worker_3,577284faedc2cb3880ffa932,0
48502,worker_27,577284faedc2cb3880ffa932,-1
48503,worker_65,57727d0aedc2cb3880e6840b,3
48504,worker_67,57727d0aedc2cb3880e6840b,2
48505,worker_6,57727d0aedc2cb3880e6840b,1
48506,worker_64,57727d0aedc2cb3880e6840b,3
48507,worker_172,57727d0aedc2cb3880e6840b,2
48508,worker_114,57727d0aedc2cb3880e6840b,2
48509,worker_150,57727d0aedc2cb3880e6840b,-2
48510,worker_36,57727d0aedc2cb3880e6840b,0
48511,worker_7,57727d0aedc2cb3880e6840b,3
48512,worker_71,57727d0aedc2cb3880e6840b,1
48513,worker_3,57727d0aedc2cb3880e6840b,1
48514,worker_27,57727d0aedc2cb3880e6840b,2
48515,worker_6,5772893cedc2cb38800d218b,1
48516,worker_1,5772893cedc2cb38800d218b,2
48517,worker_66,5772893cedc2cb38800d218b,1
48518,worker_4,5772893cedc2cb38800d218b,3
48519,worker_8,5772893cedc2cb38800d218b,1
48520,worker_33,5772893cedc2cb38800d218b,3
48521,worker_43,5772893cedc2cb38800d218b,1
48522,worker_46,5772893cedc2cb38800d218b,0
48523,worker_3,5772893cedc2cb38800d218b,0
48524,worker_24,5772893cedc2cb38800d218b,3
48525,worker_6,577278d1edc2cb3880d93bfc,2
48526,worker_1,577278d1edc2cb3880d93bfc,2
48527,worker_66,577278d1edc2cb3880d93bfc,2
48528,worker_4,577278d1edc2cb3880d93bfc,3
48529,worker_8,577278d1edc2cb3880d93bfc,2
48530,worker_33,577278d1edc2cb3880d93bfc,1
48531,worker_43,577278d1edc2cb3880d93bfc,2
48532,worker_46,577278d1edc2cb3880d93bfc,0
48533,worker_3,577278d1edc2cb3880d93bfc,1
48534,worker_24,577278d1edc2cb3880d93bfc,1
48535,worker_6,5772843eedc2cb3880fd391b,0
48536,worker_1,5772843eedc2cb3880fd391b,0
48537,worker_66,5772843eedc2cb3880fd391b,-2
48538,worker_4,5772843eedc2cb3880fd391b,1
48539,worker_8,5772843eedc2cb3880fd391b,1
48540,worker_33,5772843eedc2cb3880fd391b,0
48541,worker_43,5772843eedc2cb3880fd391b,2
48542,worker_46,5772843eedc2cb3880fd391b,0
48543,worker_3,5772843eedc2cb3880fd391b,0
48544,worker_24,5772843eedc2cb3880fd391b,0
48545,worker_6,577275b0edc2cb3880cedf86,1
48546,worker_1,577275b0edc2cb3880cedf86,1
48547,worker_66,577275b0edc2cb3880cedf86,0
48548,worker_4,577275b0edc2cb3880cedf86,3
48549,worker_8,577275b0edc2cb3880cedf86,1
48550,worker_33,577275b0edc2cb3880cedf86,1
48551,worker_43,577275b0edc2cb3880cedf86,1
48552,worker_46,577275b0edc2cb3880cedf86,1
48553,worker_3,577275b0edc2cb3880cedf86,2
48554,worker_24,577275b0edc2cb3880cedf86,2
48555,worker_6,57727bd5edc2cb3880e2c6c6,-1
48556,worker_1,57727bd5edc2cb3880e2c6c6,2
48557,worker_66,57727bd5edc2cb3880e2c6c6,2
48558,worker_4,57727bd5edc2cb3880e2c6c6,-2
48559,worker_8,57727bd5edc2cb3880e2c6c6,1
48560,worker_33,57727bd5edc2cb3880e2c6c6,-1
48561,worker_43,57727bd5edc2cb3880e2c6c6,0
48562,worker_46,57727bd5edc2cb3880e2c6c6,0
48563,worker_3,57727bd5edc2cb3880e2c6c6,0
48564,worker_24,57727bd5edc2cb3880e2c6c6,0
48565,worker_56,57726ff4edc2cb3880bc58cc,2
48566,worker_104,57726ff4edc2cb3880bc58cc,1
48567,worker_171,57726ff4edc2cb3880bc58cc,2
48568,worker_122,57726ff4edc2cb3880bc58cc,-1
48569,worker_11,57726ff4edc2cb3880bc58cc,3
48570,worker_7,57726ff4edc2cb3880bc58cc,3
48571,worker_149,57726ff4edc2cb3880bc58cc,1
48572,worker_91,57726ff4edc2cb3880bc58cc,0
48573,worker_99,57726ff4edc2cb3880bc58cc,2
48574,worker_50,57726ff4edc2cb3880bc58cc,1
48575,worker_56,57727631edc2cb3880d0ae32,-2
48576,worker_104,57727631edc2cb3880d0ae32,1
48577,worker_171,57727631edc2cb3880d0ae32,1
48578,worker_122,57727631edc2cb3880d0ae32,0
48579,worker_11,57727631edc2cb3880d0ae32,2
48580,worker_7,57727631edc2cb3880d0ae32,3
48581,worker_149,57727631edc2cb3880d0ae32,1
48582,worker_91,57727631edc2cb3880d0ae32,-1
48583,worker_99,57727631edc2cb3880d0ae32,2
48584,worker_50,57727631edc2cb3880d0ae32,0
48585,worker_56,57727f7cedc2cb3880ee13cc,3
48586,worker_104,57727f7cedc2cb3880ee13cc,-2
48587,worker_171,57727f7cedc2cb3880ee13cc,3
48588,worker_122,57727f7cedc2cb3880ee13cc,0
48589,worker_11,57727f7cedc2cb3880ee13cc,-2
48590,worker_7,57727f7cedc2cb3880ee13cc,2
48591,worker_149,57727f7cedc2cb3880ee13cc,-3
48592,worker_91,57727f7cedc2cb3880ee13cc,2
48593,worker_99,57727f7cedc2cb3880ee13cc,0
48594,worker_50,57727f7cedc2cb3880ee13cc,0
48595,worker_56,57727f19edc2cb3880ecebf1,1
48596,worker_104,57727f19edc2cb3880ecebf1,1
48597,worker_171,57727f19edc2cb3880ecebf1,2
48598,worker_122,57727f19edc2cb3880ecebf1,2
48599,worker_11,57727f19edc2cb3880ecebf1,1
48600,worker_7,57727f19edc2cb3880ecebf1,2
48601,worker_149,57727f19edc2cb3880ecebf1,-3
48602,worker_91,57727f19edc2cb3880ecebf1,-1
48603,worker_99,57727f19edc2cb3880ecebf1,-1
48604,worker_50,57727f19edc2cb3880ecebf1,0
48605,worker_56,57728723edc2cb3880064346,-2
48606,worker_104,57728723edc2cb3880064346,-3
48607,worker_171,57728723edc2cb3880064346,2
48608,worker_122,57728723edc2cb3880064346,-2
48609,worker_11,57728723edc2cb3880064346,1
48610,worker_7,57728723edc2cb3880064346,3
48611,worker_149,57728723edc2cb3880064346,-3
